Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket,Is_Death,Is_Dot,Is_Pressure_Ball,Next_Is_Wicket,Next_Over,Next_Ball,Valid_Next,Bowler_B,Pitch_Batting,Pitch_Bowling,Pitch_Neutral,Batter_Avg_z
60697,21-Mar-22,Bowling,Powerplay,2,2,Bowler B,27.9,138.05,0,0,0,1,0,1,2.0,3.0,1,0,False,True,False,-0.3678400735134227
60697,21-Mar-22,Bowling,Powerplay,2,3,Bowler B,42.94,124.12,0,1,0,1,0,0,2.0,4.0,1,0,False,True,False,1.168762743252663
60697,21-Mar-22,Bowling,Powerplay,2,4,Bowler B,29.3,99.5,4,0,0,0,0,1,2.0,5.0,1,0,False,True,False,-0.22480523684636658
60697,21-Mar-22,Bowling,Powerplay,2,5,Bowler B,21.59,125.55,0,1,0,1,0,0,2.0,6.0,1,0,False,True,False,-1.0125185159199386
60697,21-Mar-22,Bowling,Powerplay,3,1,Bowler B,25.53,134.41,3,0,0,0,0,0,3.0,2.0,1,0,False,True,False,-0.6099776184426526
60697,21-Mar-22,Bowling,Powerplay,3,2,Bowler B,15.94,133.29,0,0,0,1,0,0,3.0,3.0,1,0,False,True,False,-1.5897662496119855
60697,21-Mar-22,Bowling,Powerplay,3,3,Bowler B,20.26,132.83,0,0,0,1,0,0,3.0,4.0,1,0,False,True,False,-1.1484016107536414
60697,21-Mar-22,Bowling,Powerplay,3,4,Bowler B,26.02,127.95,1,0,0,0,0,0,3.0,5.0,1,0,False,True,False,-0.5599154256091833
60697,21-Mar-22,Bowling,Powerplay,3,5,Bowler B,30.61,140.87,0,0,0,1,0,0,3.0,6.0,1,0,False,True,False,-0.09096549682219303
60697,21-Mar-22,Bowling,Death,17,1,Bowler B,31.59,170.44,3,0,1,0,0,0,17.0,2.0,1,0,False,True,False,0.009158888844746116
60697,21-Mar-22,Bowling,Death,17,2,Bowler B,43.34,160.44,0,0,1,1,1,0,17.0,3.0,1,0,False,True,False,1.209629839443251
60697,21-Mar-22,Bowling,Death,17,3,Bowler B,42.59,158.96,0,1,1,1,1,1,17.0,4.0,1,0,False,True,False,1.1330040340858996
60697,21-Mar-22,Bowling,Death,17,4,Bowler B,36.19,135.42,0,1,1,1,1,0,17.0,5.0,1,0,False,True,False,0.47913049503650085
60697,21-Mar-22,Bowling,Death,17,5,Bowler B,53.48,160.8,0,1,1,1,1,1,17.0,6.0,1,0,False,True,False,2.2456107278746407
60710,15-Mar-22,Batting,Powerplay,1,1,Bowler B,26.86,133.17,1,0,0,0,0,0,1.0,2.0,1,0,True,False,False,-0.47409452360894977
60710,15-Mar-22,Batting,Powerplay,1,2,Bowler B,27.96,139.21,0,0,0,1,0,0,1.0,3.0,1,0,True,False,False,-0.3617100090848343
60710,15-Mar-22,Batting,Powerplay,1,3,Bowler B,39.76,128.73,1,0,0,0,0,0,1.0,4.0,1,0,True,False,False,0.8438693285374933
60710,15-Mar-22,Batting,Powerplay,1,4,Bowler B,25.24,151.43,0,0,0,1,0,0,1.0,5.0,1,0,True,False,False,-0.6396062631808288
60710,15-Mar-22,Batting,Powerplay,1,5,Bowler B,23.53,126.56,1,0,0,0,0,0,1.0,6.0,1,0,True,False,False,-0.8143130993955896
60710,15-Mar-22,Batting,Powerplay,2,1,Bowler B,26.84,125.86,1,0,0,0,0,0,2.0,2.0,1,0,True,False,False,-0.4761378784184791
60710,15-Mar-22,Batting,Powerplay,2,2,Bowler B,36.06,149.59,0,0,0,1,0,0,2.0,3.0,1,0,True,False,False,0.4658486887745604
60710,15-Mar-22,Batting,Powerplay,2,3,Bowler B,35.26,137.75,0,0,0,1,0,1,2.0,4.0,1,0,True,False,False,0.3841144963933852
60710,15-Mar-22,Batting,Powerplay,2,4,Bowler B,20.17,139.43,0,1,0,1,0,0,2.0,5.0,1,0,True,False,False,-1.1575967073965236
60710,15-Mar-22,Batting,Powerplay,2,5,Bowler B,35.8,123.66,6,0,0,0,0,0,2.0,6.0,1,0,True,False,False,0.4392850762506781
60710,15-Mar-22,Batting,Death,18,1,Bowler B,22.9,154.91,6,0,1,0,0,0,18.0,2.0,1,0,True,False,False,-0.878678775895765
60710,15-Mar-22,Batting,Death,18,2,Bowler B,44.56,179.59,0,0,1,1,1,0,18.0,3.0,1,0,True,False,False,1.3342744828245423
60710,15-Mar-22,Batting,Death,18,3,Bowler B,31.36,154.42,1,0,1,0,0,0,18.0,4.0,1,0,True,False,False,-0.014339691464841675
60710,15-Mar-22,Batting,Death,18,4,Bowler B,15.86,190.83,0,0,1,1,1,1,18.0,5.0,1,0,True,False,False,-1.5979396688501029
60710,15-Mar-22,Batting,Death,18,5,Bowler B,35.85,151.45,0,1,1,1,1,0,18.0,6.0,1,0,True,False,False,0.44439346327450197
60710,15-Mar-22,Batting,Death,20,1,Bowler B,29.05,157.62,1,0,1,0,0,0,20.0,2.0,1,0,True,False,False,-0.25034717196548373
60710,15-Mar-22,Batting,Death,20,2,Bowler B,50.57,161.23,0,0,1,1,1,0,20.0,3.0,1,0,True,False,False,1.9483026030881176
60710,15-Mar-22,Batting,Death,20,3,Bowler B,37.68,116.39,6,0,1,0,0,0,20.0,4.0,1,0,True,False,False,0.6313604283464391
60710,15-Mar-22,Batting,Death,20,4,Bowler B,20.96,169.7,2,0,1,0,0,0,20.0,5.0,1,0,True,False,False,-1.0768841924201136
60710,15-Mar-22,Batting,Death,20,5,Bowler B,29.96,140.0,2,0,1,0,0,0,20.0,6.0,1,0,True,False,False,-0.1573745281318974
61516,01-Feb-23,Bowling,Powerplay,5,1,Bowler B,44.88,120.63,0,0,0,1,0,0,5.0,2.0,1,0,False,True,False,1.3669681597770122
61516,01-Feb-23,Bowling,Powerplay,5,2,Bowler B,29.19,143.16,2,0,0,0,0,0,5.0,3.0,1,0,False,True,False,-0.23604368829877806
61516,01-Feb-23,Bowling,Powerplay,5,3,Bowler B,22.71,141.99,1,0,0,0,0,0,5.0,4.0,1,0,False,True,False,-0.8980906465862938
61516,01-Feb-23,Bowling,Powerplay,5,4,Bowler B,29.12,130.83,0,0,0,1,0,0,5.0,5.0,1,0,False,True,False,-0.24319543013213088
61516,01-Feb-23,Bowling,Powerplay,5,5,Bowler B,21.39,141.39,0,0,0,1,0,0,5.0,6.0,1,0,False,True,False,-1.032952064015232
61516,01-Feb-23,Bowling,Powerplay,6,1,Bowler B,33.58,113.39,4,0,0,0,0,1,6.0,2.0,1,0,False,True,False,0.21247269239291822
61516,01-Feb-23,Bowling,Powerplay,6,2,Bowler B,41.08,162.88,0,1,0,1,0,0,6.0,3.0,1,0,False,True,False,0.9787307459664317
61516,01-Feb-23,Bowling,Powerplay,6,3,Bowler B,33.12,136.79,0,0,0,1,0,0,6.0,4.0,1,0,False,True,False,0.16547553177374263
61516,01-Feb-23,Bowling,Powerplay,6,4,Bowler B,44.92,144.94,0,0,0,1,0,0,6.0,5.0,1,0,False,True,False,1.371054869396071
61516,01-Feb-23,Bowling,Powerplay,6,5,Bowler B,15.96,136.02,0,0,0,1,0,0,6.0,6.0,1,0,False,True,False,-1.587722894802456
61516,01-Feb-23,Bowling,Death,19,1,Bowler B,42.09,112.23,6,0,1,0,0,0,19.0,2.0,1,0,False,True,False,1.0819201638476654
61516,01-Feb-23,Bowling,Death,19,2,Bowler B,32.48,135.95,0,0,1,1,1,0,19.0,3.0,1,0,False,True,False,0.10008817786880275
61516,01-Feb-23,Bowling,Death,19,3,Bowler B,12.42,148.05,6,0,1,0,0,0,19.0,4.0,1,0,False,True,False,-1.9493966960891542
61516,01-Feb-23,Bowling,Death,19,4,Bowler B,25.45,166.93,0,0,1,1,1,0,19.0,5.0,1,0,False,True,False,-0.6181510376807703
61516,01-Feb-23,Bowling,Death,19,5,Bowler B,38.37,139.79,1,0,1,0,0,0,19.0,6.0,1,0,False,True,False,0.7018561692752021
62269,03-Nov-23,Batting,Powerplay,6,1,Bowler A,15.73,142.92,6,0,0,0,0,0,6.0,2.0,1,0,True,False,False,-1.6112214751120437
62269,03-Nov-23,Batting,Powerplay,6,2,Bowler A,29.17,137.83,4,0,0,0,0,0,6.0,3.0,1,0,True,False,False,-0.2380870431083074
62269,03-Nov-23,Batting,Powerplay,6,3,Bowler A,24.23,146.13,0,0,0,1,0,0,6.0,4.0,1,0,True,False,False,-0.7427956810620617
62269,03-Nov-23,Batting,Powerplay,6,4,Bowler A,35.35,138.29,0,0,0,1,0,0,6.0,5.0,1,0,True,False,False,0.3933095930362677
62269,03-Nov-23,Batting,Powerplay,6,5,Bowler A,23.36,129.64,0,0,0,1,0,0,6.0,6.0,1,0,True,False,False,-0.8316816152765895
62269,03-Nov-23,Batting,Death,19,1,Bowler A,58.69,141.52,1,0,1,0,0,0,19.0,2.0,1,0,True,False,False,2.7779046557570415
62269,03-Nov-23,Batting,Death,19,2,Bowler A,51.72,145.92,4,0,1,0,0,0,19.0,3.0,1,0,True,False,False,2.065795504636056
62269,03-Nov-23,Batting,Death,19,3,Bowler A,29.37,148.36,0,0,1,1,1,0,19.0,4.0,1,0,True,False,False,-0.21765349501301376
62269,03-Nov-23,Batting,Death,19,4,Bowler A,40.06,110.05,1,0,1,0,0,0,19.0,5.0,1,0,True,False,False,0.8745196506804342
62269,03-Nov-23,Batting,Death,19,5,Bowler A,33.24,134.81,0,0,1,1,1,0,19.0,6.0,1,0,True,False,False,0.1777356606309193
62269,03-Nov-23,Batting,Death,20,1,Bowler A,46.31,144.51,2,0,1,0,0,0,20.0,2.0,1,0,True,False,False,1.5130680286583622
62269,03-Nov-23,Batting,Death,20,2,Bowler A,43.74,165.36,1,0,1,0,0,0,20.0,3.0,1,0,True,False,False,1.2504969356338382
62269,03-Nov-23,Batting,Death,20,3,Bowler A,44.52,208.92,1,0,1,0,0,0,20.0,4.0,1,0,True,False,False,1.3301877732054836
62269,03-Nov-23,Batting,Death,20,4,Bowler A,34.17,142.54,2,0,1,0,0,0,20.0,5.0,1,0,True,False,False,0.27275165927403494
62269,03-Nov-23,Batting,Death,20,5,Bowler A,48.17,158.79,2,0,1,0,0,0,20.0,6.0,1,0,True,False,False,1.7031000259445934
63625,04-May-22,Batting,Powerplay,1,1,Bowler B,30.64,134.29,2,0,0,0,0,0,1.0,2.0,1,0,True,False,False,-0.08790046460789885
63625,04-May-22,Batting,Powerplay,1,2,Bowler B,46.63,123.16,1,0,0,0,0,0,1.0,3.0,1,0,True,False,False,1.5457617056108321
63625,04-May-22,Batting,Powerplay,1,3,Bowler B,25.12,136.85,0,0,0,1,0,0,1.0,4.0,1,0,True,False,False,-0.6518663920380048
63625,04-May-22,Batting,Powerplay,1,4,Bowler B,31.77,125.55,6,0,0,0,0,0,1.0,5.0,1,0,True,False,False,0.02754908213051041
63625,04-May-22,Batting,Powerplay,1,5,Bowler B,28.44,172.11,1,0,0,0,0,0,1.0,6.0,1,0,True,False,False,-0.3126694936561294
63625,04-May-22,Batting,Powerplay,4,1,Bowler B,36.47,148.06,0,0,0,1,0,0,4.0,2.0,1,0,True,False,False,0.5077374623699121
63625,04-May-22,Batting,Powerplay,4,2,Bowler B,22.26,142.34,0,0,0,1,0,0,4.0,3.0,1,0,True,False,False,-0.9440661298007045
63625,04-May-22,Batting,Powerplay,4,3,Bowler B,36.84,104.53,0,0,0,1,0,0,4.0,4.0,1,0,True,False,False,0.545539526346206
63625,04-May-22,Batting,Powerplay,4,4,Bowler B,35.3,135.59,0,0,0,1,0,0,4.0,5.0,1,0,True,False,False,0.38820120601244384
63625,04-May-22,Batting,Powerplay,4,5,Bowler B,15.88,125.83,0,0,0,1,0,0,4.0,6.0,1,0,True,False,False,-1.5958963140405735
63625,04-May-22,Batting,Death,16,1,Bowler B,38.78,142.46,2,0,1,0,0,0,16.0,2.0,1,0,True,False,False,0.7437449428705545
63625,04-May-22,Batting,Death,16,2,Bowler B,33.08,134.79,2,0,1,0,0,0,16.0,3.0,1,0,True,False,False,0.16138882215468398
63625,04-May-22,Batting,Death,16,3,Bowler B,40.01,164.82,1,0,1,0,0,0,16.0,4.0,1,0,True,False,False,0.8694112636566105
63625,04-May-22,Batting,Death,16,4,Bowler B,44.27,186.98,0,0,1,1,1,0,16.0,5.0,1,0,True,False,False,1.3046458380863666
63625,04-May-22,Batting,Death,16,5,Bowler B,27.87,126.2,0,0,1,1,1,0,16.0,6.0,1,0,True,False,False,-0.37090510572771646
63625,04-May-22,Batting,Death,18,1,Bowler B,30.03,150.37,4,0,1,0,0,0,18.0,2.0,1,0,True,False,False,-0.15022278629854457
63625,04-May-22,Batting,Death,18,2,Bowler B,38.91,171.96,4,0,1,0,0,0,18.0,3.0,1,0,True,False,False,0.757026749132495
63625,04-May-22,Batting,Death,18,3,Bowler B,58.43,158.99,1,0,1,0,0,0,18.0,4.0,1,0,True,False,False,2.7513410432331598
63625,04-May-22,Batting,Death,18,4,Bowler B,33.42,179.02,3,0,1,0,0,0,18.0,5.0,1,0,True,False,False,0.1961258539166836
63625,04-May-22,Batting,Death,18,5,Bowler B,49.86,167.84,4,0,1,0,0,0,18.0,6.0,1,0,True,False,False,1.8757635073498249
64380,15-Mar-22,Neutral,Powerplay,2,1,Bowler B,31.37,142.12,6,0,0,0,0,0,2.0,2.0,1,0,False,False,True,-0.013318014060076832
64380,15-Mar-22,Neutral,Powerplay,2,2,Bowler B,21.23,139.12,0,0,0,1,0,0,2.0,3.0,1,0,False,False,True,-1.0492989024914672
64380,15-Mar-22,Neutral,Powerplay,2,3,Bowler B,26.61,119.84,2,0,0,0,0,0,2.0,4.0,1,0,False,False,True,-0.4996364587280669
64380,15-Mar-22,Neutral,Powerplay,2,4,Bowler B,15.42,114.21,1,0,0,0,0,0,2.0,5.0,1,0,False,False,True,-1.6428934746597488
64380,15-Mar-22,Neutral,Powerplay,2,5,Bowler B,19.32,124.55,2,0,0,0,0,0,2.0,6.0,1,0,False,False,True,-1.244439286801522
64380,15-Mar-22,Neutral,Powerplay,6,1,Bowler B,16.08,120.28,0,0,0,1,0,0,6.0,2.0,1,0,False,False,True,-1.57546276594528
64380,15-Mar-22,Neutral,Powerplay,6,2,Bowler B,10.78,129.54,0,0,0,1,0,0,6.0,3.0,1,0,False,False,True,-2.1169517904705626
64380,15-Mar-22,Neutral,Powerplay,6,3,Bowler B,25.94,129.18,3,0,0,0,0,0,6.0,4.0,1,0,False,False,True,-0.5680888448473006
64380,15-Mar-22,Neutral,Powerplay,6,4,Bowler B,37.51,140.01,4,0,0,0,0,0,6.0,5.0,1,0,False,False,True,0.6139919124654393
64380,15-Mar-22,Neutral,Powerplay,6,5,Bowler B,16.37,129.52,2,0,0,0,0,0,6.0,6.0,1,0,False,False,True,-1.5458341212071038
64380,15-Mar-22,Neutral,Death,18,1,Bowler B,31.25,149.02,1,0,1,0,0,0,18.0,2.0,1,0,False,False,True,-0.02557814291725315
64380,15-Mar-22,Neutral,Death,18,2,Bowler B,14.69,150.24,0,0,1,1,1,1,18.0,3.0,1,0,False,False,True,-1.7174759252075713
64380,15-Mar-22,Neutral,Death,18,3,Bowler B,50.05,128.4,0,1,1,1,1,0,18.0,4.0,1,0,False,False,True,1.8951753780403537
64380,15-Mar-22,Neutral,Death,18,4,Bowler B,59.39,166.7,1,0,1,0,0,0,18.0,5.0,1,0,False,False,True,2.84942207409057
64380,15-Mar-22,Neutral,Death,18,5,Bowler B,26.98,139.91,1,0,1,0,0,0,18.0,6.0,1,0,False,False,True,-0.46183439475177346
64380,15-Mar-22,Neutral,Death,20,1,Bowler B,46.02,159.84,2,0,1,0,0,0,20.0,2.0,1,0,False,False,True,1.4834393839201865
64380,15-Mar-22,Neutral,Death,20,2,Bowler B,26.39,132.24,0,0,1,1,1,0,20.0,3.0,1,0,False,False,True,-0.5221133616328898
64380,15-Mar-22,Neutral,Death,20,3,Bowler B,45.73,132.93,0,0,1,1,1,1,20.0,4.0,1,0,False,False,True,1.4538107391820099
64380,15-Mar-22,Neutral,Death,20,4,Bowler B,42.12,130.62,0,1,1,1,1,0,20.0,5.0,1,0,False,False,True,1.0849851960619588
64380,15-Mar-22,Neutral,Death,20,5,Bowler B,53.52,141.64,2,0,1,0,0,0,20.0,6.0,1,0,False,False,True,2.2496974374936998
64748,13-Nov-23,Bowling,Powerplay,2,1,Bowler A,24.22,146.33,0,0,0,1,0,0,2.0,2.0,1,0,False,True,False,-0.7438173584668266
64748,13-Nov-23,Bowling,Powerplay,2,2,Bowler A,40.48,131.93,0,0,0,1,0,0,2.0,3.0,1,0,False,True,False,0.9174301016805505
64748,13-Nov-23,Bowling,Powerplay,2,3,Bowler A,22.16,133.25,0,0,0,1,0,0,2.0,4.0,1,0,False,True,False,-0.9542829038483515
64748,13-Nov-23,Bowling,Powerplay,2,4,Bowler A,47.11,157.65,1,0,0,0,0,0,2.0,5.0,1,0,False,True,False,1.5948022210395367
64748,13-Nov-23,Bowling,Powerplay,2,5,Bowler A,11.8,132.8,2,0,0,0,0,0,2.0,6.0,1,0,False,True,False,-2.012740695184565
64748,13-Nov-23,Bowling,Powerplay,3,1,Bowler A,32.12,187.79,2,0,0,0,0,0,3.0,2.0,1,0,False,True,False,0.06330779129727415
64748,13-Nov-23,Bowling,Powerplay,3,2,Bowler A,38.65,144.82,2,0,0,0,0,0,3.0,3.0,1,0,False,True,False,0.7304631366086134
64748,13-Nov-23,Bowling,Powerplay,3,3,Bowler A,25.48,141.38,0,0,0,1,0,0,3.0,4.0,1,0,False,True,False,-0.6150860054664762
64748,13-Nov-23,Bowling,Powerplay,3,4,Bowler A,29.32,117.16,0,0,0,1,0,0,3.0,5.0,1,0,False,True,False,-0.22276188203683728
64748,13-Nov-23,Bowling,Powerplay,3,5,Bowler A,46.52,101.99,0,0,0,1,0,0,3.0,6.0,1,0,False,True,False,1.5345232541584206
64748,13-Nov-23,Bowling,Death,17,1,Bowler A,34.81,131.35,1,0,1,0,0,0,17.0,2.0,1,0,False,True,False,0.3381390131789748
64748,13-Nov-23,Bowling,Death,17,2,Bowler A,32.47,125.04,1,0,1,0,0,0,17.0,3.0,1,0,False,True,False,0.09906650046403827
64748,13-Nov-23,Bowling,Death,17,3,Bowler A,50.43,176.47,0,0,1,1,1,0,17.0,4.0,1,0,False,True,False,1.9339991194214121
64748,13-Nov-23,Bowling,Death,17,4,Bowler A,49.41,121.28,1,0,1,0,0,0,17.0,5.0,1,0,False,True,False,1.8297880241354139
64748,13-Nov-23,Bowling,Death,17,5,Bowler A,39.05,168.19,0,0,1,1,1,0,17.0,6.0,1,0,False,True,False,0.7713302327992007
64748,13-Nov-23,Bowling,Death,20,1,Bowler A,27.28,183.23,0,0,1,1,1,0,20.0,2.0,1,0,False,True,False,-0.43118407260883285
64748,13-Nov-23,Bowling,Death,20,2,Bowler A,30.25,136.93,1,0,1,0,0,0,20.0,3.0,1,0,False,True,False,-0.12774588339372162
64748,13-Nov-23,Bowling,Death,20,3,Bowler A,44.45,175.33,0,0,1,1,1,0,20.0,4.0,1,0,False,True,False,1.323036031372131
64748,13-Nov-23,Bowling,Death,20,4,Bowler A,56.22,170.65,1,0,1,0,0,0,20.0,5.0,1,0,False,True,False,2.5255503367801646
64748,13-Nov-23,Bowling,Death,20,5,Bowler A,27.69,124.4,2,0,1,0,0,0,20.0,6.0,1,0,False,True,False,-0.38929529901348076
64856,12-Jan-22,Bowling,Powerplay,2,1,Bowler B,26.77,134.78,1,0,0,0,0,0,2.0,2.0,1,0,False,True,False,-0.4832896202518319
64856,12-Jan-22,Bowling,Powerplay,2,2,Bowler B,29.52,129.01,0,0,0,1,0,0,2.0,3.0,1,0,False,True,False,-0.20232833394154365
64856,12-Jan-22,Bowling,Powerplay,2,3,Bowler B,5.74,128.69,0,0,0,1,0,0,2.0,4.0,1,0,False,True,False,-2.6318772024719634
64856,12-Jan-22,Bowling,Powerplay,2,4,Bowler B,20.84,135.3,2,0,0,0,0,0,2.0,5.0,1,0,False,True,False,-1.08914432127729
64856,12-Jan-22,Bowling,Powerplay,2,5,Bowler B,25.05,144.19,0,0,0,1,0,1,2.0,6.0,1,0,False,True,False,-0.6590181338713575
64856,12-Jan-22,Bowling,Powerplay,4,1,Bowler B,14.07,124.01,0,0,0,1,0,0,4.0,2.0,1,0,False,True,False,-1.7808199243029814
64856,12-Jan-22,Bowling,Powerplay,4,2,Bowler B,18.83,146.83,4,0,0,0,0,0,4.0,3.0,1,0,False,True,False,-1.2945014796349916
64856,12-Jan-22,Bowling,Powerplay,4,3,Bowler B,37.28,150.43,1,0,0,0,0,0,4.0,4.0,1,0,False,True,False,0.5904933321558519
64856,12-Jan-22,Bowling,Powerplay,4,4,Bowler B,42.54,134.85,0,0,0,1,0,0,4.0,5.0,1,0,False,True,False,1.1278956470620758
64856,12-Jan-22,Bowling,Powerplay,4,5,Bowler B,38.38,139.69,2,0,0,0,0,1,4.0,6.0,1,0,False,True,False,0.7028778466799673
64856,12-Jan-22,Bowling,Death,17,1,Bowler B,47.09,171.9,0,0,1,1,1,0,17.0,2.0,1,0,False,True,False,1.5927588662300078
64856,12-Jan-22,Bowling,Death,17,2,Bowler B,25.24,169.51,0,1,1,1,1,1,17.0,3.0,1,0,False,True,False,-0.6396062631808288
64856,12-Jan-22,Bowling,Death,17,3,Bowler B,30.26,184.2,0,1,1,1,1,0,17.0,4.0,1,0,False,True,False,-0.12672420598895678
64856,12-Jan-22,Bowling,Death,17,4,Bowler B,36.7,164.54,0,0,1,1,1,0,17.0,5.0,1,0,False,True,False,0.5312360426795003
64856,12-Jan-22,Bowling,Death,17,5,Bowler B,19.12,166.8,0,0,1,1,1,0,17.0,6.0,1,0,False,True,False,-1.2648728348968157
65569,23-Jun-23,Neutral,Powerplay,1,1,Bowler B,22.54,124.58,0,0,0,1,0,0,1.0,2.0,1,0,False,False,True,-0.9154591624672936
65569,23-Jun-23,Neutral,Powerplay,1,2,Bowler B,12.65,106.13,0,0,0,1,0,0,1.0,3.0,1,0,False,False,True,-1.9258981157795667
65569,23-Jun-23,Neutral,Powerplay,1,3,Bowler B,37.83,163.03,0,0,0,1,0,0,1.0,4.0,1,0,False,False,True,0.6466855894179092
65569,23-Jun-23,Neutral,Powerplay,1,4,Bowler B,22.46,149.35,2,0,0,0,0,0,1.0,5.0,1,0,False,False,True,-0.9236325817054108
65569,23-Jun-23,Neutral,Powerplay,1,5,Bowler B,22.43,127.61,3,0,0,0,0,0,1.0,6.0,1,0,False,False,True,-0.9266976139197051
65569,23-Jun-23,Neutral,Powerplay,5,1,Bowler B,17.38,122.48,3,0,0,0,0,0,5.0,2.0,1,0,False,False,True,-1.442644703325871
65569,23-Jun-23,Neutral,Powerplay,5,2,Bowler B,28.95,94.62,0,0,0,1,0,0,5.0,3.0,1,0,False,False,True,-0.2605639460131307
65569,23-Jun-23,Neutral,Powerplay,5,3,Bowler B,34.89,117.51,0,0,0,1,0,0,5.0,4.0,1,0,False,False,True,0.34631243241709214
65569,23-Jun-23,Neutral,Powerplay,5,4,Bowler B,12.69,108.58,2,0,0,0,0,0,5.0,5.0,1,0,False,False,True,-1.921811406160508
65569,23-Jun-23,Neutral,Powerplay,5,5,Bowler B,29.93,139.06,1,0,0,0,0,0,5.0,6.0,1,0,False,False,True,-0.16043956034619156
65569,23-Jun-23,Neutral,Death,16,1,Bowler B,27.23,145.03,0,0,1,1,1,1,16.0,2.0,1,0,False,False,True,-0.43629245963265634
65569,23-Jun-23,Neutral,Death,16,2,Bowler B,41.61,154.68,0,1,1,1,1,0,16.0,3.0,1,0,False,False,True,1.0328796484189602
65569,23-Jun-23,Neutral,Death,16,3,Bowler B,37.95,137.06,1,0,1,0,0,0,16.0,4.0,1,0,False,False,True,0.6589457182750859
65569,23-Jun-23,Neutral,Death,16,4,Bowler B,51.18,126.05,1,0,1,0,0,0,16.0,5.0,1,0,False,False,True,2.0106249247787633
65569,23-Jun-23,Neutral,Death,16,5,Bowler B,27.08,126.13,1,0,1,0,0,0,16.0,6.0,1,0,False,False,True,-0.4516176207041268
65569,23-Jun-23,Neutral,Death,17,1,Bowler B,47.84,146.6,1,0,1,0,0,0,17.0,2.0,1,0,False,False,True,1.669384671587359
65569,23-Jun-23,Neutral,Death,17,2,Bowler B,42.73,145.63,6,0,1,0,0,0,17.0,3.0,1,0,False,False,True,1.1473075177526046
65569,23-Jun-23,Neutral,Death,17,3,Bowler B,22.79,167.29,0,0,1,1,1,0,17.0,4.0,1,0,False,False,True,-0.8899172273481765
65569,23-Jun-23,Neutral,Death,17,4,Bowler B,39.47,114.23,0,0,1,1,1,1,17.0,5.0,1,0,False,False,True,0.8142406837993176
65569,23-Jun-23,Neutral,Death,17,5,Bowler B,32.61,144.54,0,1,1,1,1,0,17.0,6.0,1,0,False,False,True,0.11336998413074391
66160,08-Nov-22,Neutral,Powerplay,3,1,Bowler B,25.43,129.51,0,0,0,1,0,0,3.0,2.0,1,0,False,False,True,-0.6201943924902996
66160,08-Nov-22,Neutral,Powerplay,3,2,Bowler B,37.11,161.4,2,0,0,0,0,0,3.0,3.0,1,0,False,False,True,0.573124816274852
66160,08-Nov-22,Neutral,Powerplay,3,3,Bowler B,31.34,115.23,0,0,0,1,0,0,3.0,4.0,1,0,False,False,True,-0.016383046274371003
66160,08-Nov-22,Neutral,Powerplay,3,4,Bowler B,21.77,148.17,2,0,0,0,0,0,3.0,5.0,1,0,False,False,True,-0.9941283226341743
66160,08-Nov-22,Neutral,Powerplay,3,5,Bowler B,27.09,121.67,2,0,0,0,0,0,3.0,6.0,1,0,False,False,True,-0.450595943299362
66160,08-Nov-22,Neutral,Powerplay,6,1,Bowler B,13.76,145.96,1,0,0,0,0,0,6.0,2.0,1,0,False,False,True,-1.812491923850687
66160,08-Nov-22,Neutral,Powerplay,6,2,Bowler B,22.49,166.49,2,0,0,0,0,0,6.0,3.0,1,0,False,False,True,-0.9205675494911171
66160,08-Nov-22,Neutral,Powerplay,6,3,Bowler B,17.02,125.42,0,0,0,1,0,0,6.0,4.0,1,0,False,False,True,-1.4794250898973995
66160,08-Nov-22,Neutral,Powerplay,6,4,Bowler B,34.23,139.89,0,0,0,1,0,0,6.0,5.0,1,0,False,False,True,0.27888172370262254
66160,08-Nov-22,Neutral,Powerplay,6,5,Bowler B,28.02,138.77,6,0,0,0,0,0,6.0,6.0,1,0,False,False,True,-0.35557994465624637
66160,08-Nov-22,Neutral,Death,16,1,Bowler B,6.94,157.64,1,0,1,0,0,0,16.0,2.0,1,0,False,False,True,-2.5092759139002014
66160,08-Nov-22,Neutral,Death,16,2,Bowler B,45.04,174.25,0,0,1,1,1,0,16.0,3.0,1,0,False,False,True,1.3833149982532469
66160,08-Nov-22,Neutral,Death,16,3,Bowler B,23.29,166.22,0,0,1,1,1,0,16.0,4.0,1,0,False,False,True,-0.8388333571099422
66160,08-Nov-22,Neutral,Death,16,4,Bowler B,44.9,177.23,4,0,1,0,0,0,16.0,5.0,1,0,False,False,True,1.3690115145865414
66160,08-Nov-22,Neutral,Death,16,5,Bowler B,41.62,150.76,2,0,1,0,0,0,16.0,6.0,1,0,False,False,True,1.0339013258237246
66160,08-Nov-22,Neutral,Death,19,1,Bowler B,38.69,112.74,4,0,1,0,0,0,19.0,2.0,1,0,False,False,True,0.734549846227672
66160,08-Nov-22,Neutral,Death,19,2,Bowler B,23.94,122.47,1,0,1,0,0,0,19.0,3.0,1,0,False,False,True,-0.7724243258002376
66160,08-Nov-22,Neutral,Death,19,3,Bowler B,24.78,158.05,4,0,1,0,0,0,19.0,4.0,1,0,False,False,True,-0.686603423800004
66160,08-Nov-22,Neutral,Death,19,4,Bowler B,44.21,174.56,0,0,1,1,1,1,19.0,5.0,1,0,False,False,True,1.2985157736577784
