Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket
41422,29-Jul-23,Batting,Powerplay,5,6,Bowler A,25.5,139.15,0,0
12853,08-Jul-22,Bowling,Powerplay,3,3,Bowler B,25.98,120.4,0,0
82131,05-May-23,Bowling,Powerplay,2,4,Bowler B,29.93,165.04,1,0
82588,08-Jun-22,Bowling,Powerplay,2,6,Bowler A,17.39,141.29,1,0
98478,29-Jan-23,Bowling,Death,20,1,Bowler A,35.8,126.7,0,1
61516,01-Feb-23,Bowling,Death,19,5,Bowler B,24.75,128.2,0,0
55406,26-May-23,Neutral,Death,16,6,Bowler B,52.52,174.11,0,0
84935,01-Mar-23,Neutral,Powerplay,1,1,Bowler B,46.68,126.21,4,0
94878,04-Jun-23,Neutral,Powerplay,6,3,Bowler A,10.12,133.53,1,0
60629,19-Jan-23,Batting,Powerplay,1,2,Bowler B,29.35,150.83,6,0
97154,24-Nov-22,Batting,Death,18,3,Bowler B,54.44,151.11,0,0
86025,13-Feb-23,Bowling,Death,16,4,Bowler A,16.63,115.66,1,0
91588,19-Feb-23,Bowling,Powerplay,2,5,Bowler A,33.13,131.2,1,0
68914,20-Apr-22,Bowling,Death,18,4,Bowler B,28.16,127.92,1,0
91948,16-Jan-22,Neutral,Death,20,3,Bowler A,41.67,146.12,1,0
48165,22-Sep-22,Neutral,Powerplay,3,2,Bowler A,31.12,147.52,0,0
16473,05-Dec-22,Neutral,Death,18,1,Bowler B,19.74,199.42,0,1
90055,28-Jan-22,Bowling,Death,17,5,Bowler A,15.88,148.63,1,0
86025,13-Feb-23,Bowling,Powerplay,1,3,Bowler A,16.12,119.94,0,0
34599,22-Jan-22,Neutral,Powerplay,3,4,Bowler B,35.62,128.16,4,0
16846,21-Feb-23,Batting,Powerplay,5,5,Bowler B,36.04,153.96,0,0
74325,17-Jun-22,Bowling,Death,16,2,Bowler B,21.24,140.53,1,0
18611,15-Jul-23,Bowling,Powerplay,3,2,Bowler B,22.96,110.17,0,0
77194,29-Jan-23,Neutral,Death,16,5,Bowler A,46.6,160.27,4,0
73788,07-Jul-23,Batting,Powerplay,3,5,Bowler B,37.4,147.81,0,1
25795,28-Sep-22,Bowling,Powerplay,5,6,Bowler A,24.58,118.86,0,0
53950,02-Jul-23,Batting,Death,18,5,Bowler B,39.04,143.3,0,1
13641,03-Apr-22,Bowling,Powerplay,3,3,Bowler A,29.86,143.52,1,0
59047,15-Apr-23,Neutral,Death,16,3,Bowler A,33.91,142.43,1,0
92636,13-Sep-22,Bowling,Powerplay,5,1,Bowler A,45.28,102.08,4,0
83177,21-Jun-23,Batting,Powerplay,3,2,Bowler A,26.86,115.45,0,0
46593,01-Jun-22,Neutral,Powerplay,5,1,Bowler B,18.35,129.68,0,0
67290,22-Jan-23,Batting,Death,18,2,Bowler B,19.56,129.18,1,0
56040,26-Jul-22,Bowling,Death,16,1,Bowler A,46.39,158.36,2,0
33478,24-Jun-22,Batting,Death,16,1,Bowler A,45.02,160.34,4,0
39482,05-Dec-22,Batting,Death,16,3,Bowler B,32.47,125.28,2,0
67439,19-Jan-23,Batting,Powerplay,4,2,Bowler B,38.6,115.68,0,0
39350,26-Aug-23,Batting,Death,19,3,Bowler B,42.2,160.42,4,0
97475,15-Nov-23,Batting,Powerplay,5,6,Bowler A,29.95,107.18,2,0
33401,27-Aug-23,Neutral,Powerplay,2,2,Bowler B,29.7,114.93,2,0
45909,09-Sep-22,Batting,Death,17,6,Bowler A,37.95,128.05,1,0
11935,28-Jan-23,Batting,Powerplay,6,5,Bowler B,31.31,125.08,0,0
76351,26-Nov-23,Batting,Powerplay,6,4,Bowler B,24.96,153.97,3,0
66160,08-Nov-22,Neutral,Powerplay,3,2,Bowler B,37.11,161.4,2,0
64856,12-Jan-22,Bowling,Death,17,3,Bowler B,30.26,184.2,0,1
84727,01-Jun-22,Neutral,Death,17,6,Bowler B,26.57,166.87,1,0
38797,02-Nov-22,Bowling,Powerplay,1,1,Bowler A,27.49,108.24,4,0
77194,29-Jan-23,Neutral,Powerplay,6,6,Bowler A,22.16,130.22,0,0
89756,12-Jun-22,Batting,Death,19,3,Bowler B,42.63,172.13,6,0
64748,13-Nov-23,Bowling,Death,17,1,Bowler A,34.81,131.35,1,0
14861,02-Nov-23,Bowling,Death,19,4,Bowler B,31.46,136.48,0,1
30079,16-Jan-23,Bowling,Powerplay,4,4,Bowler A,30.38,139.34,1,0
94717,29-Dec-22,Neutral,Powerplay,2,4,Bowler A,22.79,122.69,0,0
14311,02-Jul-22,Batting,Death,17,4,Bowler A,33.16,128.04,1,0
64380,15-Mar-22,Neutral,Death,18,2,Bowler B,14.69,150.24,0,0
98478,29-Jan-23,Bowling,Powerplay,4,6,Bowler A,31.62,111.86,0,0
91588,19-Feb-23,Bowling,Powerplay,6,6,Bowler A,30.18,147.13,0,1
42535,09-Aug-22,Bowling,Death,17,6,Bowler A,39.9,165.1,0,0
65569,23-Jun-23,Neutral,Powerplay,1,4,Bowler B,22.46,149.35,2,0
87909,10-Jul-23,Bowling,Death,19,3,Bowler A,27.71,192.97,1,0
71331,19-Feb-22,Neutral,Powerplay,3,1,Bowler B,20.09,163.61,0,0
64748,13-Nov-23,Bowling,Death,17,2,Bowler A,32.47,125.04,1,0
86295,16-Nov-22,Neutral,Powerplay,4,5,Bowler A,22.85,143.92,0,1
38797,02-Nov-22,Bowling,Death,19,5,Bowler A,20.56,163.74,0,0
49931,15-Mar-23,Bowling,Powerplay,2,3,Bowler B,12.76,104.28,3,0
87909,10-Jul-23,Bowling,Powerplay,6,3,Bowler A,23.46,117.51,0,0
56040,26-Jul-22,Bowling,Powerplay,3,5,Bowler A,23.97,128.58,0,0
37268,05-May-22,Bowling,Powerplay,2,6,Bowler B,34.86,146.57,0,0
77194,29-Jan-23,Neutral,Death,16,4,Bowler A,27.71,156.09,2,0
97063,18-Nov-23,Neutral,Death,18,4,Bowler B,29.3,148.41,1,0
73788,07-Jul-23,Batting,Powerplay,6,5,Bowler B,24,137.82,0,0
75875,02-Jun-22,Neutral,Powerplay,4,1,Bowler B,35.62,128.72,0,0
59056,30-Dec-22,Batting,Powerplay,3,3,Bowler A,18.27,126.85,0,0
34644,29-Aug-23,Neutral,Death,18,1,Bowler B,46.17,154.67,1,0
11982,14-Mar-22,Bowling,Death,18,2,Bowler B,32.84,172.76,3,0
51568,17-Sep-22,Neutral,Powerplay,1,5,Bowler A,35.03,141.43,0,0
78619,19-Oct-23,Batting,Death,20,2,Bowler A,18.44,175.13,1,0
60629,19-Jan-23,Batting,Death,16,5,Bowler B,20.08,134.99,6,0
95981,25-Oct-22,Batting,Powerplay,4,5,Bowler A,33.22,146.54,1,0
66233,13-Nov-23,Neutral,Powerplay,6,4,Bowler A,32.91,137.93,1,0
48196,26-Jun-23,Batting,Death,20,1,Bowler B,31.4,182.16,6,0
20129,26-May-23,Batting,Powerplay,2,4,Bowler A,27.12,119.87,0,0
16910,02-Feb-23,Neutral,Death,19,2,Bowler A,35.6,199.26,0,0
84935,01-Mar-23,Neutral,Powerplay,1,6,Bowler B,21.46,78.87,1,0
39350,26-Aug-23,Batting,Powerplay,3,1,Bowler B,23.37,162.03,0,0
82588,08-Jun-22,Bowling,Powerplay,2,3,Bowler A,24.42,121.21,4,0
56040,26-Jul-22,Bowling,Powerplay,3,3,Bowler A,34.32,149.51,0,0
80631,15-Mar-22,Neutral,Death,18,6,Bowler B,31.32,127.82,0,0
11982,14-Mar-22,Bowling,Death,18,5,Bowler B,32.56,160.04,0,1
54941,03-May-22,Bowling,Powerplay,6,1,Bowler B,26.15,108.46,0,0
47158,02-Oct-23,Bowling,Death,17,4,Bowler A,37.97,159.26,4,0
11982,14-Mar-22,Bowling,Death,18,1,Bowler B,39.63,140.18,6,0
83932,14-May-23,Batting,Powerplay,1,3,Bowler B,37.27,123.37,6,0
11935,28-Jan-23,Batting,Powerplay,6,3,Bowler B,43.2,130.75,3,0
92124,03-Oct-23,Neutral,Powerplay,3,2,Bowler B,30.8,132,1,0
30637,21-Jun-22,Bowling,Powerplay,3,5,Bowler A,26.45,128.14,0,0
73788,07-Jul-23,Batting,Powerplay,6,3,Bowler B,11.18,150.17,1,0
70824,30-Aug-23,Batting,Death,17,2,Bowler A,29.81,193.28,0,0
54941,03-May-22,Bowling,Death,19,1,Bowler B,20.73,159.98,0,1
86295,16-Nov-22,Neutral,Death,19,4,Bowler A,28.78,159.56,1,0
66233,13-Nov-23,Neutral,Death,20,5,Bowler A,59.49,126.47,0,0
56433,28-Jan-23,Neutral,Powerplay,6,5,Bowler A,22.9,135.18,0,0
39482,05-Dec-22,Batting,Powerplay,1,4,Bowler B,34.45,130.66,4,0
37798,29-May-23,Bowling,Powerplay,3,1,Bowler A,22.8,141.58,1,0
59047,15-Apr-23,Neutral,Death,16,2,Bowler A,44.76,150.02,6,0
19963,30-Apr-23,Batting,Death,17,6,Bowler B,33.05,143.89,0,0
71739,14-Jul-22,Bowling,Death,20,2,Bowler B,42.19,146.8,2,0
16473,05-Dec-22,Neutral,Powerplay,5,4,Bowler B,20.85,147.96,2,0
92636,13-Sep-22,Bowling,Powerplay,5,5,Bowler A,31.73,141.85,0,0
17491,11-Jul-22,Bowling,Death,18,1,Bowler A,37.7,145.4,2,0
68914,20-Apr-22,Bowling,Powerplay,2,5,Bowler B,14.56,117.19,1,0
97154,24-Nov-22,Batting,Death,20,2,Bowler B,37.78,128.37,6,0
74325,17-Jun-22,Bowling,Death,16,4,Bowler B,37.42,156.03,0,1
34599,22-Jan-22,Neutral,Death,16,4,Bowler B,29.37,129.17,0,0
90893,15-May-22,Batting,Death,17,2,Bowler B,38.51,125.38,0,0
32097,17-Jun-23,Bowling,Death,18,1,Bowler B,40.88,135.87,0,0
30316,16-Jul-22,Batting,Powerplay,1,5,Bowler A,24.48,145.61,6,0
67439,19-Jan-23,Batting,Powerplay,6,6,Bowler B,37.64,132.18,3,0
64748,13-Nov-23,Bowling,Powerplay,2,3,Bowler A,22.16,133.25,0,0
12853,08-Jul-22,Bowling,Death,16,5,Bowler B,9.23,143.71,0,0
44207,26-Jan-22,Neutral,Powerplay,5,4,Bowler A,27.81,98.05,0,0
63625,04-May-22,Batting,Death,16,1,Bowler B,38.78,142.46,2,0
27383,07-Nov-22,Neutral,Powerplay,1,6,Bowler B,20.31,136.52,0,0
25795,28-Sep-22,Bowling,Death,19,3,Bowler A,37.19,167.64,4,0
27383,07-Nov-22,Neutral,Death,19,3,Bowler B,25.75,174.53,6,0
46292,09-Mar-23,Neutral,Powerplay,3,5,Bowler B,16.12,99.26,1,0
48165,22-Sep-22,Neutral,Powerplay,1,4,Bowler A,38.57,113.28,0,0
76553,09-Jun-22,Batting,Powerplay,1,5,Bowler B,30.03,110.28,4,0
35185,16-May-22,Batting,Death,19,4,Bowler B,41.76,149.25,0,0
99624,10-Apr-22,Batting,Powerplay,5,6,Bowler B,39.37,107.77,3,0
97694,01-Sep-22,Bowling,Death,16,6,Bowler B,43.28,167.31,0,0
22926,01-Feb-22,Neutral,Death,20,6,Bowler B,42.93,143.72,2,0
91991,05-Jun-23,Neutral,Powerplay,5,1,Bowler A,32.03,129.48,3,0
51568,17-Sep-22,Neutral,Death,19,4,Bowler A,34.12,168.43,2,0
30079,16-Jan-23,Bowling,Death,19,5,Bowler A,34.65,185.42,2,0
43149,20-Nov-23,Batting,Death,20,4,Bowler B,27.42,171.99,0,0
18611,15-Jul-23,Bowling,Powerplay,3,3,Bowler B,43.15,134.88,2,0
81011,31-Mar-22,Neutral,Death,18,6,Bowler B,39.12,181.52,4,0
53168,25-Jun-23,Batting,Death,20,6,Bowler B,43.79,131.07,0,1
33641,08-Sep-23,Neutral,Powerplay,1,1,Bowler B,29,153.97,0,0
66233,13-Nov-23,Neutral,Powerplay,6,2,Bowler A,26.83,149.36,0,0
76553,09-Jun-22,Batting,Death,17,5,Bowler B,31.01,168.14,1,0
97235,27-Oct-22,Batting,Death,20,6,Bowler A,44.36,165.54,0,0
91948,16-Jan-22,Neutral,Powerplay,1,5,Bowler A,16.12,154.87,2,0
48196,26-Jun-23,Batting,Powerplay,2,6,Bowler B,21.45,147.38,2,0
25795,28-Sep-22,Bowling,Death,17,3,Bowler A,19.92,171.99,0,0
30316,16-Jul-22,Batting,Powerplay,1,3,Bowler A,29.13,132.85,0,0
91550,11-Nov-22,Bowling,Death,20,5,Bowler B,45.06,132.22,0,0
27383,07-Nov-22,Neutral,Powerplay,3,5,Bowler B,18.84,143.5,4,0
41422,29-Jul-23,Batting,Death,19,2,Bowler A,46.45,154.19,0,0
86025,13-Feb-23,Bowling,Powerplay,1,4,Bowler A,36.17,150.43,1,0
45909,09-Sep-22,Batting,Powerplay,5,1,Bowler A,11.7,153.55,6,0
69902,03-Apr-23,Bowling,Death,20,6,Bowler A,33.32,153.79,0,0
56040,26-Jul-22,Bowling,Death,18,1,Bowler A,35.34,187.66,3,0
78619,19-Oct-23,Batting,Death,16,6,Bowler A,37.42,130.61,6,0
36649,28-Aug-23,Batting,Powerplay,3,3,Bowler A,37.27,131.82,0,0
82131,05-May-23,Bowling,Death,20,5,Bowler B,42,131,0,1
97235,27-Oct-22,Batting,Powerplay,4,6,Bowler A,21.59,139.5,4,0
98177,18-Jul-22,Neutral,Death,20,5,Bowler A,31.67,171.87,0,0
73788,07-Jul-23,Batting,Death,16,2,Bowler B,34.47,111.44,0,0
12853,08-Jul-22,Bowling,Death,17,2,Bowler B,17.58,159.08,0,0
98223,20-Apr-23,Bowling,Powerplay,4,5,Bowler A,15.65,146.75,1,0
49994,26-Jun-22,Bowling,Death,18,6,Bowler A,47.92,135.02,1,0
33459,13-May-23,Batting,Death,17,6,Bowler B,37.29,123.09,1,0
39550,06-Jun-23,Neutral,Powerplay,1,4,Bowler A,26.03,95.48,0,0
73788,07-Jul-23,Batting,Death,17,5,Bowler B,22.55,163.58,4,0
64856,12-Jan-22,Bowling,Death,17,5,Bowler B,19.12,166.8,0,0
99624,10-Apr-22,Batting,Death,16,6,Bowler B,41.6,171.12,2,0
26679,16-May-23,Batting,Death,19,1,Bowler B,28,154.23,6,0
83177,21-Jun-23,Batting,Death,17,6,Bowler A,23.98,149.7,2,0
36709,16-Jan-22,Neutral,Powerplay,6,1,Bowler B,25.78,138.19,3,0
33459,13-May-23,Batting,Death,18,1,Bowler B,47.21,141.33,1,0
52823,11-Dec-22,Neutral,Powerplay,1,1,Bowler A,33.11,112.85,0,0
80393,12-May-23,Neutral,Death,18,2,Bowler A,29.72,170.28,2,0
53617,09-Oct-22,Neutral,Death,17,3,Bowler A,45.33,170.24,4,0
37798,29-May-23,Bowling,Death,17,1,Bowler A,35.44,157.57,0,0
29504,12-Apr-23,Neutral,Powerplay,1,3,Bowler B,16.19,143.99,0,0
60629,19-Jan-23,Batting,Powerplay,1,3,Bowler B,29.02,120.48,1,0
96402,30-Nov-23,Batting,Powerplay,5,3,Bowler A,23.15,136.87,1,0
27383,07-Nov-22,Neutral,Death,19,1,Bowler B,34.56,158.17,3,0
65569,23-Jun-23,Neutral,Powerplay,5,4,Bowler B,12.69,108.58,2,0
59047,15-Apr-23,Neutral,Death,16,5,Bowler A,37.93,125.97,2,0
93324,01-May-23,Batting,Death,17,4,Bowler B,29.13,134.98,2,0
90055,28-Jan-22,Bowling,Death,17,2,Bowler A,43.52,175.03,6,0
38797,02-Nov-22,Bowling,Powerplay,3,2,Bowler A,24.18,113.16,0,0
45909,09-Sep-22,Batting,Death,19,4,Bowler A,31.87,118.02,0,0
60629,19-Jan-23,Batting,Powerplay,1,4,Bowler B,35.91,137.14,3,0
55812,19-Dec-22,Bowling,Death,20,2,Bowler B,56.18,125.51,1,0
85561,18-Oct-22,Neutral,Death,16,1,Bowler B,39.62,140.54,6,0
20129,26-May-23,Batting,Powerplay,2,5,Bowler A,24.78,111.79,0,0
12853,08-Jul-22,Bowling,Death,16,4,Bowler B,37.41,115.43,2,0
69902,03-Apr-23,Bowling,Death,17,2,Bowler A,32.72,128.25,0,0
86295,16-Nov-22,Neutral,Powerplay,4,3,Bowler A,38.63,138.34,1,0
49994,26-Jun-22,Bowling,Death,18,2,Bowler A,22.6,119.94,1,0
44207,26-Jan-22,Neutral,Powerplay,2,6,Bowler A,21.1,138.39,4,0
15313,14-Oct-22,Batting,Death,17,1,Bowler A,11.62,122.67,0,0
47158,02-Oct-23,Bowling,Death,18,6,Bowler A,39.57,179.12,2,0
64380,15-Mar-22,Neutral,Powerplay,2,4,Bowler B,15.42,114.21,1,0
80631,15-Mar-22,Neutral,Death,18,4,Bowler B,34.71,141.98,1,0
36797,15-Apr-23,Bowling,Powerplay,6,1,Bowler A,33.8,128.42,1,0
90102,07-Mar-22,Batting,Death,20,3,Bowler A,27.83,112.67,0,0
23565,15-May-23,Batting,Death,17,2,Bowler B,17.62,192.04,3,0
85561,18-Oct-22,Neutral,Death,16,2,Bowler B,19.02,137.04,2,0
89431,30-Jan-22,Batting,Powerplay,6,5,Bowler A,21.62,115.79,4,0
77194,29-Jan-23,Neutral,Powerplay,6,4,Bowler A,32.62,149.54,1,0
99317,12-Sep-22,Batting,Powerplay,5,4,Bowler A,28.06,155.93,1,0
99317,12-Sep-22,Batting,Death,16,3,Bowler A,38.2,163.3,0,0
39550,06-Jun-23,Neutral,Powerplay,1,6,Bowler A,36.95,149.12,0,1
55812,19-Dec-22,Bowling,Death,18,3,Bowler B,38.34,179.15,1,0
49321,23-Oct-22,Batting,Death,20,2,Bowler A,27.4,155.74,1,0
83932,14-May-23,Batting,Powerplay,1,6,Bowler B,7.81,125.49,4,0
40988,16-Feb-23,Neutral,Powerplay,1,4,Bowler A,40.64,140.18,1,0
59240,13-Mar-23,Batting,Death,18,2,Bowler B,55.44,130.51,4,0
22926,01-Feb-22,Neutral,Death,17,2,Bowler B,24.46,177.47,1,0
59056,30-Dec-22,Batting,Death,19,2,Bowler A,40.47,151.38,0,0
19963,30-Apr-23,Batting,Powerplay,6,6,Bowler B,19.06,143.87,4,0
38688,16-Jul-23,Bowling,Death,18,5,Bowler B,42.86,148.73,0,0
39550,06-Jun-23,Neutral,Death,19,6,Bowler A,42.12,140.02,0,0
64748,13-Nov-23,Bowling,Powerplay,3,6,Bowler A,24.68,131.2,0,0
60341,04-Oct-23,Bowling,Powerplay,4,1,Bowler A,23.75,128.94,0,0
58511,17-Sep-22,Neutral,Powerplay,6,6,Bowler A,34.98,120.55,6,0
67290,22-Jan-23,Batting,Death,20,5,Bowler B,17.66,175.29,1,0
53950,02-Jul-23,Batting,Powerplay,4,4,Bowler B,43.11,101.04,1,0
19963,30-Apr-23,Batting,Death,17,3,Bowler B,45.96,149.74,4,0
41422,29-Jul-23,Batting,Death,19,6,Bowler A,40.86,142.08,0,0
13271,03-Mar-23,Bowling,Death,20,4,Bowler A,25.59,108.21,0,0
81011,31-Mar-22,Neutral,Death,18,5,Bowler B,34.46,158.4,0,0
55812,19-Dec-22,Bowling,Death,18,1,Bowler B,34.82,121.49,6,0
43487,09-Jul-23,Neutral,Powerplay,4,2,Bowler A,31.15,151.19,0,0
77957,21-Mar-22,Neutral,Death,18,3,Bowler A,17.36,155.82,0,0
98177,18-Jul-22,Neutral,Powerplay,4,5,Bowler A,30.41,132.63,0,0
16473,05-Dec-22,Neutral,Death,18,2,Bowler B,54.54,163.81,2,0
77957,21-Mar-22,Neutral,Death,18,5,Bowler A,41.73,185.41,1,0
77957,21-Mar-22,Neutral,Powerplay,1,6,Bowler A,34.79,110.88,1,0
86025,13-Feb-23,Bowling,Powerplay,1,6,Bowler A,26.03,152.74,1,0
62269,03-Nov-23,Batting,Death,19,3,Bowler A,29.37,148.36,0,0
44020,18-Apr-22,Neutral,Death,19,5,Bowler A,60.98,136.99,0,0
16846,21-Feb-23,Batting,Death,20,6,Bowler B,39.83,174.94,0,0
68914,20-Apr-22,Bowling,Powerplay,5,3,Bowler B,30.89,145.89,2,0
13641,03-Apr-22,Bowling,Powerplay,3,5,Bowler A,21.01,144.44,1,0
80393,12-May-23,Neutral,Death,18,5,Bowler A,36.81,152.9,2,0
55812,19-Dec-22,Bowling,Powerplay,6,4,Bowler B,33.19,130.63,0,0
90102,07-Mar-22,Batting,Powerplay,5,3,Bowler A,33.78,124.41,0,1
13271,03-Mar-23,Bowling,Powerplay,4,4,Bowler A,13.81,129.91,0,0
59047,15-Apr-23,Neutral,Death,16,2,Bowler A,27.83,166.19,4,0
97475,15-Nov-23,Batting,Death,18,2,Bowler A,44.72,176.07,4,0
88515,01-Dec-23,Neutral,Powerplay,2,4,Bowler B,24.27,142.68,0,1
70824,30-Aug-23,Batting,Death,17,4,Bowler A,31.26,146.89,3,0
61516,01-Feb-23,Bowling,Powerplay,6,3,Bowler B,33.12,136.79,0,0
16846,21-Feb-23,Batting,Powerplay,5,2,Bowler B,36.32,117.22,0,1
17239,05-Jul-23,Neutral,Death,18,5,Bowler A,51.45,145.02,0,0
33459,13-May-23,Batting,Powerplay,1,3,Bowler B,28.41,111.57,1,0
90055,28-Jan-22,Bowling,Powerplay,3,3,Bowler A,20.96,111.1,0,0
47158,02-Oct-23,Bowling,Death,18,4,Bowler A,41.52,127.25,1,0
38688,16-Jul-23,Bowling,Death,18,4,Bowler B,66.46,180.88,6,0
31395,21-Dec-22,Neutral,Death,20,2,Bowler B,45.4,129.62,0,0
23186,17-Mar-22,Bowling,Death,19,6,Bowler A,21.92,113.41,0,0
95473,11-Dec-22,Batting,Death,16,4,Bowler A,39.84,160.67,1,0
44207,26-Jan-22,Neutral,Powerplay,5,6,Bowler A,31.81,117.98,0,0
52154,07-Aug-23,Neutral,Powerplay,5,2,Bowler B,40.26,127.8,4,0
77194,29-Jan-23,Neutral,Death,19,5,Bowler A,33.66,134.65,1,0
99624,10-Apr-22,Batting,Death,16,5,Bowler B,47.67,135.45,1,0
47158,02-Oct-23,Bowling,Powerplay,1,6,Bowler A,30.89,135.08,0,0
66233,13-Nov-23,Neutral,Death,20,5,Bowler A,17.49,119.45,1,0
25078,22-Oct-22,Neutral,Death,18,4,Bowler A,13.67,149.27,4,0
98223,20-Apr-23,Bowling,Death,16,4,Bowler A,43.86,145.33,0,0
40988,16-Feb-23,Neutral,Powerplay,3,4,Bowler A,25.41,128.79,4,0
44961,02-Feb-22,Neutral,Powerplay,3,1,Bowler B,27.53,133.16,0,0
32778,03-May-22,Bowling,Powerplay,1,5,Bowler B,25.78,137.48,0,0
97954,09-May-23,Batting,Death,16,4,Bowler A,9.26,144.91,6,0
35185,16-May-22,Batting,Death,18,2,Bowler B,33.16,145.88,1,0
60697,21-Mar-22,Bowling,Death,17,5,Bowler B,41.06,151.29,0,0
36651,12-Apr-23,Batting,Powerplay,5,2,Bowler A,33.36,137.03,0,0
67149,12-Nov-23,Batting,Powerplay,1,6,Bowler A,24.32,112.97,6,0
39738,18-Sep-23,Neutral,Powerplay,5,6,Bowler B,35.83,142.66,0,0
32097,17-Jun-23,Bowling,Powerplay,3,3,Bowler B,29.61,136.94,0,0
39482,05-Dec-22,Batting,Powerplay,3,1,Bowler B,30.79,135.13,4,0
36797,15-Apr-23,Bowling,Powerplay,6,4,Bowler A,44.22,130.05,0,0
68914,20-Apr-22,Bowling,Death,18,2,Bowler B,42.26,107.33,1,0
97154,24-Nov-22,Batting,Powerplay,6,1,Bowler B,31.32,119.04,0,0
56157,16-Feb-23,Neutral,Death,19,4,Bowler A,35.49,105.52,1,0
91550,11-Nov-22,Bowling,Death,20,4,Bowler B,36.66,122.57,0,0
27857,13-Jan-23,Batting,Powerplay,3,1,Bowler B,30.25,127.27,1,0
92486,28-Jan-23,Neutral,Death,16,1,Bowler B,41.18,156.93,1,0
24645,21-Jan-23,Batting,Death,17,1,Bowler A,45.02,140.05,0,0
49282,23-Oct-23,Batting,Powerplay,1,5,Bowler A,38.8,125.06,0,0
98177,18-Jul-22,Neutral,Powerplay,4,1,Bowler A,19.22,107.85,3,0
14861,02-Nov-23,Bowling,Powerplay,3,5,Bowler B,29.35,118.71,1,0
26679,16-May-23,Batting,Death,19,3,Bowler B,32.65,131.15,0,0
94878,04-Jun-23,Neutral,Powerplay,6,4,Bowler A,25.1,113.2,0,1
37268,05-May-22,Bowling,Death,18,5,Bowler B,27.34,167.47,1,0
67439,19-Jan-23,Batting,Powerplay,6,1,Bowler B,21.92,139.95,0,0
46292,09-Mar-23,Neutral,Death,19,6,Bowler B,4.99,164.33,0,1
27349,20-May-23,Neutral,Death,19,4,Bowler B,33.49,133,0,0
14311,02-Jul-22,Batting,Powerplay,2,1,Bowler A,15.04,124.73,4,0
43487,09-Jul-23,Neutral,Death,16,6,Bowler A,20.76,144.67,0,0
48165,22-Sep-22,Neutral,Powerplay,1,2,Bowler A,23.49,129.5,1,0
26066,18-Sep-23,Neutral,Death,19,2,Bowler B,39.51,179.45,0,1
27857,13-Jan-23,Batting,Powerplay,3,4,Bowler B,14.94,140.8,0,0
91991,05-Jun-23,Neutral,Death,19,2,Bowler A,44.18,163.74,2,0
77957,21-Mar-22,Neutral,Death,18,1,Bowler A,53.34,161.97,0,0
16473,05-Dec-22,Neutral,Powerplay,2,1,Bowler B,29.98,143.3,0,1
39482,05-Dec-22,Batting,Powerplay,3,4,Bowler B,34.32,130.74,0,0
91550,11-Nov-22,Bowling,Powerplay,3,1,Bowler B,34.82,107.29,0,0
87909,10-Jul-23,Bowling,Powerplay,6,5,Bowler A,37.54,127.76,0,0
15313,14-Oct-22,Batting,Death,17,4,Bowler A,41.54,167.34,2,0
90102,07-Mar-22,Batting,Death,19,3,Bowler A,36.41,114.63,0,0
58511,17-Sep-22,Neutral,Death,19,6,Bowler A,42.38,152.22,4,0
63625,04-May-22,Batting,Powerplay,1,2,Bowler B,46.63,123.16,1,0
16910,02-Feb-23,Neutral,Powerplay,2,3,Bowler A,28.04,126.48,0,0
47158,02-Oct-23,Bowling,Powerplay,1,2,Bowler A,6.52,133.89,0,0
89431,30-Jan-22,Batting,Death,16,4,Bowler A,38.93,159.89,0,0
14861,02-Nov-23,Bowling,Powerplay,2,2,Bowler B,44.48,117.36,0,0
36872,14-May-22,Neutral,Powerplay,6,1,Bowler A,23.41,107.41,2,0
12853,08-Jul-22,Bowling,Powerplay,1,3,Bowler B,34.37,134.34,4,0
64748,13-Nov-23,Bowling,Death,20,5,Bowler A,27.69,124.4,2,0
93324,01-May-23,Batting,Death,19,2,Bowler B,35.4,167.9,0,0
36797,15-Apr-23,Bowling,Powerplay,6,5,Bowler A,33.25,132.35,0,0
30193,26-Dec-22,Batting,Powerplay,3,1,Bowler B,27.61,126.84,2,0
89756,12-Jun-22,Batting,Powerplay,1,6,Bowler B,31.33,107.48,0,1
71739,14-Jul-22,Bowling,Powerplay,3,3,Bowler B,29.86,129.27,0,0
44072,26-May-23,Batting,Powerplay,4,3,Bowler B,17.75,117.97,1,0
37268,05-May-22,Bowling,Death,18,6,Bowler B,20.8,160.82,2,0
39738,18-Sep-23,Neutral,Powerplay,6,3,Bowler B,36.16,129.66,0,0
16846,21-Feb-23,Batting,Death,17,2,Bowler B,54.15,146.47,0,0
45687,27-May-22,Batting,Powerplay,5,6,Bowler B,27.2,120.58,4,0
84637,29-Jul-22,Batting,Powerplay,1,2,Bowler A,16.72,136.97,0,0
30193,26-Dec-22,Batting,Powerplay,3,6,Bowler B,17.22,120.11,0,0
16910,02-Feb-23,Neutral,Powerplay,1,4,Bowler A,26.3,123.6,0,0
86025,13-Feb-23,Bowling,Death,16,5,Bowler A,33.69,192.14,1,0
82131,05-May-23,Bowling,Death,20,6,Bowler B,25.23,126.9,2,0
66700,11-Nov-23,Bowling,Death,16,2,Bowler A,23.11,144.89,0,0
